진입밴드,종목명,티커,터치시각,청산방식,진입가,청산가,보유봉수,청산사유,손익률(%),구간,방향
엔하5,대한광통신,010170.KQ,2010-02-05 00:00:00+09:00,엔상3청산,4284.49853515625,2872.397216796875,183,엔상3터치,-32.95838023452323,학습,
엔하5,대한광통신,010170.KQ,2010-08-23 00:00:00+09:00,엔상3청산,3113.3701171875,2872.397216796875,47,엔상3터치,-7.7399374735539235,학습,
엔하5,대한광통신,010170.KQ,2010-09-27 00:00:00+09:00,엔상3청산,2159.1171875,2872.397216796875,25,엔상3터치,33.03572559314245,학습,
엔하5,대한광통신,010170.KQ,2011-08-09 00:00:00+09:00,엔상3청산,1609.6990966796875,1735.0050048828125,49,엔상3터치,7.784430547398108,학습,
엔하5,대한광통신,010170.KQ,2012-12-26 00:00:00+09:00,엔상3청산,1426.5596923828125,1214.5035400390625,235,엔상3터치,-14.86486359288255,학습,
엔하5,대한광통신,010170.KQ,2013-10-08 00:00:00+09:00,엔상3청산,1007.2667846679688,1214.5035400390625,43,엔상3터치,20.574167492220685,학습,
엔하5,대한광통신,010170.KQ,2013-10-15 00:00:00+09:00,엔상3청산,1012.0862426757812,1214.5035400390625,39,엔상3터치,20.000004824502394,학습,
엔하5,대한광통신,010170.KQ,2015-08-24 00:00:00+09:00,엔상3청산,955.2166137695312,1074.7391357421875,34,엔상3터치,12.512609208186772,학습,
엔하5,대한광통신,010170.KQ,2018-10-29 00:00:00+09:00,엔상3청산,4740.0,5600.0,57,엔상3터치,18.143459915611814,검증,
엔하5,대한광통신,010170.KQ,2019-03-28 00:00:00+09:00,엔상3청산,4050.0,5270.0,24,엔상3터치,30.12345679012346,검증,
엔하5,대한광통신,010170.KQ,2019-08-05 00:00:00+09:00,엔상3청산,3255.0,4080.0,20,엔상3터치,25.34562211981567,검증,
엔하5,대한광통신,010170.KQ,2019-11-21 00:00:00+09:00,엔상3청산,3290.0,3260.0,104,엔상3터치,-0.911854103343465,검증,
엔하5,대한광통신,010170.KQ,2019-12-02 00:00:00+09:00,엔상3청산,3240.0,3260.0,97,엔상3터치,0.6172839506172839,검증,
엔하5,대한광통신,010170.KQ,2020-02-03 00:00:00+09:00,엔상3청산,2650.0,3260.0,57,엔상3터치,23.0188679245283,검증,
엔하5,대한광통신,010170.KQ,2020-03-12 00:00:00+09:00,엔상3청산,2170.0,3260.0,29,엔상3터치,50.23041474654379,검증,
엔하5,대한광통신,010170.KQ,2021-03-09 00:00:00+09:00,엔상3청산,3145.0,3625.0,75,엔상3터치,15.262321144674084,검증,
엔하5,대한광통신,010170.KQ,2022-01-25 00:00:00+09:00,엔상3청산,2045.0,2315.0,40,엔상3터치,13.202933985330073,검증,
엔하5,대한광통신,010170.KQ,2022-02-14 00:00:00+09:00,엔상3청산,1985.0,2315.0,29,엔상3터치,16.624685138539043,검증,
엔하5,대한광통신,010170.KQ,2024-03-06 00:00:00+09:00,엔상3청산,1080.0,1205.0,24,엔상3터치,11.574074074074074,검증,
엔하5,대한광통신,010170.KQ,2024-03-15 00:00:00+09:00,엔상3청산,1061.0,1205.0,17,엔상3터치,13.57210179076343,검증,
엔하5,대한광통신,010170.KQ,2024-03-19 00:00:00+09:00,엔상3청산,1041.0,1205.0,15,엔상3터치,15.754082612872239,검증,
엔하5,대한광통신,010170.KQ,2024-11-15 00:00:00+09:00,엔상3청산,773.0,1072.0,50,엔상3터치,38.68046571798189,검증,
엔하5,대한광통신,010170.KQ,2025-03-20 00:00:00+09:00,엔상3청산,492.0,673.0,47,엔상3터치,36.78861788617886,검증,
엔하5,두산에너빌리티,034020.KS,2001-09-17 00:00:00+09:00,엔상3청산,3684.750732421875,5445.4453125,45,엔상3터치,47.78327512322316,학습,
엔하5,두산에너빌리티,034020.KS,2002-06-27 00:00:00+09:00,엔상3청산,3936.926513671875,4139.9248046875,103,엔상3터치,5.156263148693966,학습,
엔하5,두산에너빌리티,034020.KS,2008-09-01 00:00:00+09:00,엔상3청산,46722.5859375,47603.55078125,105,엔상3터치,1.8855224428897226,학습,
엔하5,두산에너빌리티,034020.KS,2008-10-10 00:00:00+09:00,엔상3청산,41277.21875,47603.55078125,76,엔상3터치,15.326449365607997,학습,
엔하5,두산에너빌리티,034020.KS,2008-10-20 00:00:00+09:00,엔상3청산,38319.25,47603.55078125,70,엔상3터치,24.22881653803245,학습,
엔하5,두산에너빌리티,034020.KS,2008-10-23 00:00:00+09:00,엔상3청산,29747.833984375,47603.55078125,67,엔상3터치,60.02358627607538,학습,
엔하5,두산에너빌리티,034020.KS,2010-05-03 00:00:00+09:00,엔상3청산,51159.78515625,53547.24609375,56,엔상3터치,4.666675065597559,학습,
엔하5,두산에너빌리티,034020.KS,2011-03-14 00:00:00+09:00,엔상3청산,39933.78125,45373.0390625,86,엔상3터치,13.62069316313491,학습,
엔하5,두산에너빌리티,034020.KS,2012-04-25 00:00:00+09:00,엔상3청산,37330.47265625,40603.8515625,45,엔상3터치,8.768651113507826,학습,
엔하5,두산에너빌리티,034020.KS,2012-10-26 00:00:00+09:00,엔상3청산,34474.96484375,34595.67578125,45,엔상3터치,0.3501408574224661,학습,
엔하5,두산에너빌리티,034020.KS,2012-11-30 00:00:00+09:00,엔상3청산,28311.26171875,34595.67578125,20,엔상3터치,22.197576797991854,학습,
엔하5,두산에너빌리티,034020.KS,2013-04-18 00:00:00+09:00,엔상3청산,26770.041015625,32648.119140625,25,엔상3터치,21.95767321226409,학습,
엔하5,두산에너빌리티,034020.KS,2013-12-10 00:00:00+09:00,엔상3청산,24468.384765625,26781.49609375,86,엔상3터치,9.453469651885769,학습,
엔하5,두산에너빌리티,034020.KS,2014-08-06 00:00:00+09:00,엔상3청산,20809.947265625,20158.50390625,72,엔상3터치,-3.1304421441331063,학습,
엔하5,두산에너빌리티,034020.KS,2014-08-11 00:00:00+09:00,엔상3청산,20375.65234375,20158.50390625,69,엔상3터치,-1.0657250812713628,학습,
엔하5,두산에너빌리티,034020.KS,2014-08-21 00:00:00+09:00,엔상3청산,19688.01953125,20158.50390625,62,엔상3터치,2.389698843264652,학습,
엔하5,두산에너빌리티,034020.KS,2014-10-01 00:00:00+09:00,엔상3청산,17914.6484375,20158.50390625,36,엔상3터치,12.5252553885067,학습,
엔하5,두산에너빌리티,034020.KS,2014-10-21 00:00:00+09:00,엔상3청산,16539.3828125,20158.50390625,24,엔상3터치,21.881838849601873,학습,
엔하5,두산에너빌리티,034020.KS,2015-08-21 00:00:00+09:00,엔상3청산,12915.1142578125,16797.11328125,15,엔상3터치,30.057798529263763,학습,
엔하5,두산에너빌리티,034020.KS,2016-01-15 00:00:00+09:00,엔상3청산,11368.1689453125,16877.65625,32,엔상3터치,48.46415751904582,학습,
엔하5,두산에너빌리티,034020.KS,2017-08-04 00:00:00+09:00,엔상3청산,14724.0869140625,15555.28515625,46,엔상3터치,5.6451598461677746,학습,
엔하5,두산에너빌리티,034020.KS,2018-10-23 00:00:00+09:00,엔상3청산,9380.66796875,6017.443359375,221,엔상3터치,-35.85271987644137,검증,
엔하5,두산에너빌리티,034020.KS,2019-02-22 00:00:00+09:00,엔상3청산,6610.0068359375,6017.443359375,139,엔상3터치,-8.964642416719323,검증,
엔하5,두산에너빌리티,034020.KS,2019-03-28 00:00:00+09:00,엔상3청산,5954.48046875,6017.443359375,116,엔상3터치,1.0574035964252235,검증,
엔하5,두산에너빌리티,034020.KS,2019-08-06 00:00:00+09:00,엔상3청산,4677.2353515625,6017.443359375,26,엔상3터치,28.653850128896842,검증,
엔하5,두산에너빌리티,034020.KS,2019-11-21 00:00:00+09:00,엔상3청산,4812.15576171875,5522.73583984375,42,엔상3터치,14.766356562639677,검증,
엔하5,두산에너빌리티,034020.KS,2020-03-11 00:00:00+09:00,엔상3청산,3229.09130859375,4101.57568359375,51,엔상3터치,27.01950151356859,검증,
엔하5,두산에너빌리티,034020.KS,2020-03-30 00:00:00+09:00,엔상3청산,3071.684326171875,4101.57568359375,38,엔상3터치,33.52855463195953,검증,
엔하5,두산에너빌리티,034020.KS,2022-02-15 00:00:00+09:00,엔상3청산,15450.0,21150.0,10,엔상3터치,36.89320388349515,검증,
엔하5,두산에너빌리티,034020.KS,2022-10-11 00:00:00+09:00,엔상3청산,13500.0,18140.0,103,엔상3터치,34.37037037037037,검증,
엔하5,삼성전자,005930.KS,2000-09-14 00:00:00+09:00,엔상3청산,3291.191650390625,2641.337646484375,80,엔상3터치,-19.7452495307929,학습,
엔하5,삼성전자,005930.KS,2000-09-22 00:00:00+09:00,엔상3청산,2655.314697265625,2641.337646484375,74,엔상3터치,-0.526380198763002,학습,
엔하5,삼성전자,005930.KS,2000-10-02 00:00:00+09:00,엔상3청산,2662.301025390625,2641.337646484375,68,엔상3터치,-0.7874157995778918,학습,
엔하5,삼성전자,005930.KS,2000-10-04 00:00:00+09:00,엔상3청산,2718.202392578125,2641.337646484375,66,엔상3터치,-2.8277786195621117,학습,
엔하5,삼성전자,005930.KS,2000-10-11 00:00:00+09:00,엔상3청산,2250.028564453125,2641.337646484375,61,엔상3터치,17.391293969032727,학습,
엔하5,삼성전자,005930.KS,2000-10-26 00:00:00+09:00,엔상3청산,2019.4356689453125,2641.337646484375,50,엔상3터치,30.795830097616445,학습,
엔하5,삼성전자,005930.KS,2001-07-09 00:00:00+09:00,엔상3청산,2389.781982421875,2585.436279296875,85,엔상3터치,8.187119089278521,학습,
엔하5,삼성전자,005930.KS,2001-07-11 00:00:00+09:00,엔상3청산,2361.8310546875,2585.436279296875,83,엔상3터치,9.467452134884423,학습,
엔하5,삼성전자,005930.KS,2001-07-16 00:00:00+09:00,엔상3청산,2333.880126953125,2585.436279296875,80,엔상3터치,10.778452133793005,학습,
엔하5,삼성전자,005930.KS,2001-09-21 00:00:00+09:00,엔상3청산,1991.485595703125,2585.436279296875,31,엔상3터치,29.8245031184394,학습,
엔하5,삼성전자,005930.KS,2001-09-26 00:00:00+09:00,엔상3청산,1977.5093994140625,2585.436279296875,28,엔상3터치,30.742047550466346,학습,
엔하5,삼성전자,005930.KS,2003-02-11 00:00:00+09:00,엔상3청산,3794.30322265625,4569.93359375,64,엔상3터치,20.441971175692178,학습,
엔하5,삼성전자,005930.KS,2004-05-17 00:00:00+09:00,엔상3청산,6400.703125,6638.2841796875,85,엔상3터치,3.7117961893834908,학습,
엔하5,삼성전자,005930.KS,2008-07-10 00:00:00+09:00,엔상3청산,8015.11083984375,7539.5859375,147,엔상3터치,-5.932854976625877,학습,
엔하5,삼성전자,005930.KS,2011-08-09 00:00:00+09:00,엔상3청산,10717.4208984375,12656.623046875,38,엔상3터치,18.09392545850483,학습,
엔하5,삼성전자,005930.KS,2011-08-11 00:00:00+09:00,엔상3청산,10480.5732421875,12656.623046875,36,엔상3터치,20.76269832196045,학습,
엔하5,삼성전자,005930.KS,2011-08-19 00:00:00+09:00,엔상3청산,10066.0888671875,12656.623046875,31,엔상3터치,25.735260376370032,학습,
엔하5,삼성전자,005930.KS,2013-06-21 00:00:00+09:00,엔상3청산,19815.4375,20466.623046875,49,엔상3터치,3.286253694247225,학습,
엔하5,삼성전자,005930.KS,2013-06-25 00:00:00+09:00,엔상3청산,19396.697265625,20466.623046875,47,엔상3터치,5.516020416249585,학습,
엔하5,삼성전자,005930.KS,2013-07-08 00:00:00+09:00,엔상3청산,18342.1640625,20466.623046875,38,엔상3터치,11.582379140956395,학습,
엔하5,삼성전자,005930.KS,2014-10-10 00:00:00+09:00,엔상3청산,16701.818359375,19165.53125,21,엔상3터치,14.751165637255767,학습,
엔하5,삼성전자,005930.KS,2015-08-24 00:00:00+09:00,엔상3청산,16560.462890625,19200.30859375,30,엔상3터치,15.940651662698608,학습,
엔하5,삼성전자,005930.KS,2016-01-18 00:00:00+09:00,엔상3청산,17559.212890625,19570.880859375,36,엔상3터치,11.456481456660539,학습,
엔하5,삼성전자,005930.KS,2020-03-13 00:00:00+09:00,엔상3청산,42820.0625,47065.5390625,54,엔상3터치,9.914690251794939,검증,
엔하5,삼성전자,005930.KS,2020-03-17 00:00:00+09:00,엔상3청산,40548.32421875,47065.5390625,52,엔상3터치,16.07271069598572,검증,
엔하5,삼성전자,005930.KS,2021-08-13 00:00:00+09:00,엔상3청산,67309.3671875,67992.9453125,67,엔상3터치,1.0155765141808482,검증,
엔하5,삼성전자,005930.KS,2022-04-18 00:00:00+09:00,엔상3청산,61218.69140625,57460.3125,137,엔상3터치,-6.139266978624597,검증,
엔하5,삼성전자,005930.KS,2022-04-27 00:00:00+09:00,엔상3청산,59658.3828125,57460.3125,130,엔상3터치,-3.684428254463925,검증,
엔하5,삼성전자,005930.KS,2022-06-20 00:00:00+09:00,엔상3청산,53876.10546875,57460.3125,96,엔상3터치,6.652683968274142,검증,
엔하5,삼성전자,005930.KS,2022-07-01 00:00:00+09:00,엔상3청산,51896.9609375,57460.3125,87,엔상3터치,10.719994893727971,검증,
엔하5,삼성전자,005930.KS,2024-09-11 00:00:00+09:00,엔상3청산,62548.81640625,57278.7734375,102,엔상3터치,-8.42548791734356,검증,
엔하5,삼성전자,005930.KS,2024-09-30 00:00:00+09:00,엔상3청산,59604.5625,57278.7734375,92,엔상3터치,-3.9020319333775833,검증,
엔하5,삼성전자,005930.KS,2024-10-24 00:00:00+09:00,엔상3청산,54855.57421875,57278.7734375,77,엔상3터치,4.417416558410093,검증,
엔하5,삼성전자,005930.KS,2024-11-13 00:00:00+09:00,엔상3청산,49040.49609375,57278.7734375,63,엔상3터치,16.79892741704938,검증,
엔하5,아모레퍼시픽,090430.KS,2011-08-09 00:00:00+09:00,엔상3청산,97317.015625,117331.265625,38,엔상3터치,20.56603346440732,학습,
엔하5,아모레퍼시픽,090430.KS,2013-02-06 00:00:00+09:00,엔상3청산,94321.2890625,86523.078125,196,엔상3터치,-8.267710306983487,학습,
엔하5,아모레퍼시픽,090430.KS,2013-04-08 00:00:00+09:00,엔상3청산,82716.8203125,86523.078125,155,엔상3터치,4.601552378488618,학습,
엔하5,아모레퍼시픽,090430.KS,2017-09-25 00:00:00+09:00,엔상3청산,226558.1875,280951.09375,16,엔상3터치,24.008360434998625,학습,
엔하5,아모레퍼시픽,090430.KS,2018-10-05 00:00:00+09:00,엔상3청산,213759.890625,190483.828125,51,엔상3터치,-10.888882115323174,학습,
엔하5,아모레퍼시픽,090430.KS,2018-11-09 00:00:00+09:00,엔상3청산,149156.921875,190483.828125,27,엔상3터치,27.706998596172255,학습,
엔하5,아모레퍼시픽,090430.KS,2018-11-13 00:00:00+09:00,엔상3청산,145356.734375,190483.828125,25,엔상3터치,31.045753706586737,학습,
엔하5,아모레퍼시픽,090430.KS,2019-07-03 00:00:00+09:00,엔상3청산,150042.125,143352.375,65,엔상3터치,-4.458581215108757,학습,
엔하5,아모레퍼시픽,090430.KS,2019-08-01 00:00:00+09:00,엔상3청산,127583.6171875,143352.375,44,엔상3터치,12.359547534481523,학습,
엔하5,아모레퍼시픽,090430.KS,2019-08-16 00:00:00+09:00,엔상3청산,118504.6328125,143352.375,34,엔상3터치,20.967739064526288,학습,
엔하5,아모레퍼시픽,090430.KS,2021-07-28 00:00:00+09:00,엔상3청산,228082.796875,169713.96875,131,엔상3터치,-25.59106996438177,검증,
엔하5,아모레퍼시픽,090430.KS,2021-07-30 00:00:00+09:00,엔상3청산,213616.671875,169713.96875,129,엔상3터치,-20.552095835801673,검증,
엔하5,아모레퍼시픽,090430.KS,2021-09-29 00:00:00+09:00,엔상3청산,173593.671875,169713.96875,90,엔상3터치,-2.2349334990699816,검증,
엔하5,아모레퍼시픽,090430.KS,2021-10-01 00:00:00+09:00,엔상3청산,167325.03125,169713.96875,88,엔상3터치,1.427722727528252,검증,
엔하5,아모레퍼시픽,090430.KS,2022-06-23 00:00:00+09:00,엔상3청산,124133.6328125,117345.078125,97,엔상3터치,-5.468747295709859,검증,
엔하5,에이피알,278470.KS,2024-08-05 00:00:00+09:00,엔상3청산,39652.18359375,58124.296875,134,엔상3터치,46.58536203328178,학습,
엔하5,에이피알,278470.KS,2024-11-12 00:00:00+09:00,엔상3청산,40667.6640625,58124.296875,70,엔상3터치,42.92509347394976,학습,
엔하5,테크윙,089030.KQ,2012-05-16 00:00:00+09:00,엔상3청산,2512.0693359375,2907.226806640625,35,엔상3터치,15.730356843659846,학습,
엔하5,테크윙,089030.KQ,2012-10-16 00:00:00+09:00,엔상3청산,2294.330078125,2451.5869140625,42,엔상3터치,6.854150474547904,학습,
엔하5,테크윙,089030.KQ,2012-10-29 00:00:00+09:00,엔상3청산,2116.912841796875,2451.5869140625,33,엔상3터치,15.809534793201378,학습,
엔하5,테크윙,089030.KQ,2018-10-11 00:00:00+09:00,엔상3청산,5099.1005859375,4556.763671875,77,엔상3터치,-10.635932845846934,학습,
엔하5,테크윙,089030.KQ,2020-03-13 00:00:00+09:00,엔상3청산,5480.81884765625,7762.5322265625,34,엔상3터치,41.630884769745194,학습,
엔하5,테크윙,089030.KQ,2020-03-17 00:00:00+09:00,엔상3청산,5080.93017578125,7762.5322265625,32,엔상3터치,52.777778044724336,학습,
엔하5,테크윙,089030.KQ,2020-03-19 00:00:00+09:00,엔상3청산,4187.06298828125,7762.5322265625,30,엔상3터치,85.39325174443928,학습,
엔하5,테크윙,089030.KQ,2021-10-01 00:00:00+09:00,엔상3청산,9698.7080078125,10159.126953125,118,엔상3터치,4.747219371297945,학습,
엔하5,테크윙,089030.KQ,2022-06-17 00:00:00+09:00,엔상3청산,7877.5263671875,8482.751953125,31,엔상3터치,7.682939513328252,검증,
엔하5,테크윙,089030.KQ,2022-09-23 00:00:00+09:00,엔상3청산,5812.0771484375,6628.64990234375,35,엔상3터치,14.049585596532813,검증,
엔하5,HD현대일렉트릭,267260.KS,2017-09-08 00:00:00+09:00,엔상4청산,44270.25,40432.625,153,엔상4터치,-8.668631869031685,학습,
엔하5,HD현대일렉트릭,267260.KS,2018-03-23 00:00:00+09:00,엔상4청산,31108.2890625,40432.625,27,엔상4터치,29.973798683580366,학습,
엔하5,HD현대일렉트릭,267260.KS,2018-04-10 00:00:00+09:00,엔상4청산,30293.9296875,40432.625,15,엔상4터치,33.46774557505977,학습,
엔하5,HD현대일렉트릭,267260.KS,2018-07-23 00:00:00+09:00,엔상4청산,22883.318359375,29275.9921875,48,엔상4터치,27.935956349206688,학습,
엔하5,HD현대일렉트릭,267260.KS,2018-11-01 00:00:00+09:00,엔상4청산,18078.63671875,25489.251953125,63,엔상4터치,40.99100695291469,학습,
엔하5,HD현대일렉트릭,267260.KS,2018-11-06 00:00:00+09:00,엔상4청산,18160.072265625,25489.251953125,60,엔상4터치,40.35875838100779,학습,
엔하5,HD현대일렉트릭,267260.KS,2019-05-08 00:00:00+09:00,엔상4청산,17345.71875,9506.7822265625,150,엔상4터치,-45.192341905333265,학습,
엔하5,HD현대일렉트릭,267260.KS,2019-08-02 00:00:00+09:00,엔상4청산,10464.4365234375,9506.7822265625,89,엔상4터치,-9.15151326810683,학습,
엔하5,HD현대일렉트릭,267260.KS,2020-03-13 00:00:00+09:00,엔상4청산,6464.61181640625,8384.982421875,49,엔상4터치,29.70589201651872,학습,
엔하5,HD현대일렉트릭,267260.KS,2022-01-25 00:00:00+09:00,엔상4청산,16684.404296875,20487.11328125,50,엔상4터치,22.79199734501309,학습,
엔하5,HD현대일렉트릭,267260.KS,2022-01-27 00:00:00+09:00,엔상4청산,15115.7841796875,20487.11328125,48,엔상4터치,35.53457126478731,학습,
엔하5,SK하이닉스,000660.KS,2001-11-12 00:00:00+09:00,엔상4청산,-16082.767578125,-19683.765625,76,엔상4터치,22.39041277804016,학습,
엔하5,SK하이닉스,000660.KS,2001-11-22 00:00:00+09:00,엔상4청산,-19634.16796875,-19683.765625,68,엔상4터치,0.2526089026483846,학습,
엔하5,SK하이닉스,000660.KS,2001-11-30 00:00:00+09:00,엔상4청산,-21765.005859375,-19683.765625,62,엔상4터치,-9.562323336010186,학습,
엔하5,SK하이닉스,000660.KS,2001-12-27 00:00:00+09:00,엔상4청산,-30855.62890625,-19683.765625,43,엔상4터치,-36.206888912210985,학습,
엔하5,SK하이닉스,000660.KS,2007-10-18 00:00:00+09:00,엔상4청산,19410.052734375,7435.24658203125,326,엔상4터치,-61.69383626215756,학습,
엔하5,SK하이닉스,000660.KS,2007-10-22 00:00:00+09:00,엔상4청산,18777.91796875,7435.24658203125,324,엔상4터치,-60.404307898219045,학습,
엔하5,SK하이닉스,000660.KS,2008-07-07 00:00:00+09:00,엔상4청산,17728.166015625,7435.24658203125,147,엔상4터치,-58.05969678150533,학습,
엔하5,SK하이닉스,000660.KS,2008-07-10 00:00:00+09:00,엔상4청산,17458.974609375,7435.24658203125,144,엔상4터치,-57.41303972090822,학습,
엔하5,SK하이닉스,000660.KS,2008-07-16 00:00:00+09:00,엔상4청산,16651.40234375,7435.24658203125,140,엔상4터치,-55.34762521174667,학습,
엔하5,SK하이닉스,000660.KS,2008-10-23 00:00:00+09:00,엔상4청산,7998.8251953125,7435.24658203125,69,엔상4터치,-7.045767341078042,학습,
엔하5,SK하이닉스,000660.KS,2011-08-18 00:00:00+09:00,엔상4청산,14818.5146484375,23218.544921875,107,엔상4터치,56.68604764191544,학습,
엔하5,SK하이닉스,000660.KS,2015-07-14 00:00:00+09:00,엔상4청산,32818.83203125,27982.455078125,233,엔상4터치,-14.736590712673186,학습,
엔하5,SK하이닉스,000660.KS,2015-07-30 00:00:00+09:00,엔상4청산,29914.130859375,27982.455078125,221,엔상4터치,-6.457402323773745,학습,
엔하5,SK하이닉스,000660.KS,2020-03-13 00:00:00+09:00,엔상4청산,77416.4609375,91961.3515625,167,엔상4터치,18.787852672240348,검증,
엔하5,SK하이닉스,000660.KS,2020-03-18 00:00:00+09:00,엔상4청산,68595.6640625,91961.3515625,164,엔상4터치,34.06292193441071,검증,
엔하5,SK하이닉스,000660.KS,2020-08-20 00:00:00+09:00,엔상4청산,67375.7734375,91961.3515625,58,엔상4터치,36.49023509586335,검증,
엔하5,SK하이닉스,000660.KS,2021-08-12 00:00:00+09:00,엔상4청산,95272.421875,113284.1015625,66,엔상4터치,18.905449586588457,검증,
엔하5,SK하이닉스,000660.KS,2022-09-27 00:00:00+09:00,엔상4청산,79131.3984375,88875.890625,82,엔상4터치,12.314318184578084,검증,
엔하5,SK하이닉스,000660.KS,2024-08-05 00:00:00+09:00,엔상4청산,153884.34375,192551.546875,101,엔상4터치,25.12744453576032,검증,
엔하5,대한광통신,010170.KQ,2000-09-05 00:00:00+09:00,엔상4청산,22265.896484375,22169.5078125,51,엔상4터치,-0.43289823045140063,학습,
엔하5,대한광통신,010170.KQ,2001-09-14 00:00:00+09:00,엔상4청산,13205.3154296875,18217.552734375,44,엔상4터치,37.95621037131192,학습,
엔하5,대한광통신,010170.KQ,2001-12-13 00:00:00+09:00,엔상4청산,10891.9755859375,9349.7490234375,68,엔상4터치,-14.159291400644989,학습,
엔하5,대한광통신,010170.KQ,2002-01-10 00:00:00+09:00,엔상4청산,8000.30078125,9349.7490234375,48,엔상4터치,16.867468850048116,학습,
엔하5,대한광통신,010170.KQ,2002-06-03 00:00:00+09:00,엔상4청산,4877.2919921875,4626.68017578125,84,엔상4터치,-5.138339406533026,학습,
엔하5,대한광통신,010170.KQ,2002-06-11 00:00:00+09:00,엔상4청산,4530.291015625,4626.68017578125,78,엔상4터치,2.127659345145891,학습,
엔하5,대한광통신,010170.KQ,2002-06-27 00:00:00+09:00,엔상4청산,4029.067138671875,4626.68017578125,66,엔상4터치,14.832541045875193,학습,
엔하5,대한광통신,010170.KQ,2010-02-05 00:00:00+09:00,엔상4청산,4284.49853515625,2872.397216796875,183,엔상4터치,-32.95838023452323,학습,
엔하5,대한광통신,010170.KQ,2010-08-23 00:00:00+09:00,엔상4청산,3113.3701171875,2872.397216796875,47,엔상4터치,-7.7399374735539235,학습,
엔하5,대한광통신,010170.KQ,2010-09-27 00:00:00+09:00,엔상4청산,2159.1171875,2872.397216796875,25,엔상4터치,33.03572559314245,학습,
엔하5,대한광통신,010170.KQ,2011-08-09 00:00:00+09:00,엔상4청산,1609.6990966796875,1927.7833251953125,50,엔상4터치,19.760477543395197,학습,
엔하5,대한광통신,010170.KQ,2012-12-26 00:00:00+09:00,엔상4청산,1426.5596923828125,1060.28076171875,388,엔상4터치,-25.67568203558725,학습,
엔하5,대한광통신,010170.KQ,2013-10-08 00:00:00+09:00,엔상4청산,1007.2667846679688,1060.28076171875,196,엔상4터치,5.263151516334032,학습,
엔하5,대한광통신,010170.KQ,2013-10-15 00:00:00+09:00,엔상4청산,1012.0862426757812,1060.28076171875,192,엔상4터치,4.761898444104009,학습,
엔하5,대한광통신,010170.KQ,2015-08-24 00:00:00+09:00,엔상4청산,955.2166137695312,1204.8646240234375,44,엔상4터치,26.135224896134375,학습,
엔하5,대한광통신,010170.KQ,2018-10-29 00:00:00+09:00,엔상4청산,4740.0,5180.0,154,엔상4터치,9.282700421940929,검증,
엔하5,대한광통신,010170.KQ,2019-03-28 00:00:00+09:00,엔상4청산,4050.0,5180.0,53,엔상4터치,27.901234567901234,검증,
엔하5,대한광통신,010170.KQ,2019-08-05 00:00:00+09:00,엔상4청산,3255.0,3700.0,194,엔상4터치,13.671274961597543,검증,
엔하5,대한광통신,010170.KQ,2019-11-21 00:00:00+09:00,엔상4청산,3290.0,3700.0,121,엔상4터치,12.462006079027356,검증,
엔하5,대한광통신,010170.KQ,2019-12-02 00:00:00+09:00,엔상4청산,3240.0,3700.0,114,엔상4터치,14.19753086419753,검증,
엔하5,대한광통신,010170.KQ,2020-02-03 00:00:00+09:00,엔상4청산,2650.0,3700.0,74,엔상4터치,39.62264150943396,검증,
엔하5,대한광통신,010170.KQ,2020-03-12 00:00:00+09:00,엔상4청산,2170.0,3700.0,46,엔상4터치,70.50691244239631,검증,
엔하5,대한광통신,010170.KQ,2021-03-09 00:00:00+09:00,엔상4청산,3145.0,3625.0,75,엔상4터치,15.262321144674084,검증,
엔하5,대한광통신,010170.KQ,2022-01-25 00:00:00+09:00,엔상4청산,2045.0,2450.0,42,엔상4터치,19.80440097799511,검증,
엔하5,대한광통신,010170.KQ,2022-02-14 00:00:00+09:00,엔상4청산,1985.0,2450.0,31,엔상4터치,23.425692695214106,검증,
엔하5,대한광통신,010170.KQ,2024-03-06 00:00:00+09:00,엔상4청산,1080.0,1205.0,24,엔상4터치,11.574074074074074,검증,
엔하5,대한광통신,010170.KQ,2024-03-15 00:00:00+09:00,엔상4청산,1061.0,1205.0,17,엔상4터치,13.57210179076343,검증,
엔하5,대한광통신,010170.KQ,2024-03-19 00:00:00+09:00,엔상4청산,1041.0,1205.0,15,엔상4터치,15.754082612872239,검증,
엔하5,대한광통신,010170.KQ,2024-11-15 00:00:00+09:00,엔상4청산,773.0,1038.0,51,엔상4터치,34.28201811125485,검증,
엔하5,대한광통신,010170.KQ,2025-03-20 00:00:00+09:00,엔상4청산,492.0,734.0,48,엔상4터치,49.1869918699187,검증,
엔하5,두산에너빌리티,034020.KS,2001-09-17 00:00:00+09:00,엔상4청산,3684.750732421875,5445.4453125,45,엔상4터치,47.78327512322316,학습,
엔하5,두산에너빌리티,034020.KS,2002-06-27 00:00:00+09:00,엔상4청산,3936.926513671875,4601.283203125,115,엔상4터치,16.875008643061914,학습,
엔하5,두산에너빌리티,034020.KS,2008-09-01 00:00:00+09:00,엔상4청산,46722.5859375,58656.796875,173,엔상4터치,25.542702095864705,학습,
엔하5,두산에너빌리티,034020.KS,2008-10-10 00:00:00+09:00,엔상4청산,41277.21875,58656.796875,144,엔상4터치,42.10452799705649,학습,
엔하5,두산에너빌리티,034020.KS,2008-10-20 00:00:00+09:00,엔상4청산,38319.25,58656.796875,138,엔상4터치,53.07396902340208,학습,
