종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,동시신호개수,신호2존재여부,신호2까지거리(일),신호3존재여부,신호3까지거리(일),구간
대한광통신,010170.KQ,2012-12-26 00:00:00+09:00,엔하5터치,롱,1426.5596923828125,1474.7542724609375,5,5봉경과,3.3783780892914885,116.551185748704,True,1,False,,False,,학습
대한광통신,010170.KQ,2013-02-05 00:00:00+09:00,엔하4터치,롱,1330.1705322265625,1339.8094482421875,5,5봉경과,0.7246376146591137,86.97030057336778,True,1,False,,False,,학습
대한광통신,010170.KQ,2013-02-07 00:00:00+09:00,엔하4터치,롱,1243.4202880859375,1416.9207763671875,5,5봉경과,13.95348700223707,129.20384124073018,True,1,False,,False,,학습
대한광통신,010170.KQ,2013-10-08 00:00:00+09:00,엔하4터치,롱,1007.2667846679688,1007.2667846679688,5,5봉경과,0.0,112.28476459158657,True,1,False,,False,,학습
대한광통신,010170.KQ,2013-10-15 00:00:00+09:00,엔하5터치,롱,1012.0862426757812,1127.7532958984375,5,5봉경과,11.428576769984792,131.0631799287114,True,1,False,,False,,학습
대한광통신,010170.KQ,2014-10-31 00:00:00+09:00,엔하4터치,롱,983.1694946289062,992.8084106445312,5,MA50복귀,0.9803920960000059,22.04395984160988,True,1,False,,False,,학습
대한광통신,010170.KQ,2015-08-24 00:00:00+09:00,엔하4터치,롱,955.2166137695312,927.2637939453125,5,5봉경과,-2.9263330873098727,25.56000052586916,True,1,False,,False,,학습
대한광통신,010170.KQ,2018-10-24 00:00:00+09:00,엔하4터치,롱,5400.0,5070.0,5,5봉경과,-6.111111111111111,-20.314768682644264,False,1,False,,False,,검증
대한광통신,010170.KQ,2018-10-29 00:00:00+09:00,엔하5터치,롱,4740.0,5280.0,5,5봉경과,11.39240506329114,138.11594549912684,True,1,False,,False,,검증
대한광통신,010170.KQ,2018-11-13 00:00:00+09:00,엔하4터치,롱,4810.0,4855.0,5,5봉경과,0.9355509355509356,-14.76605044538789,False,1,False,,False,,검증
대한광통신,010170.KQ,2019-03-27 00:00:00+09:00,엔하4터치,롱,4335.0,4260.0,5,5봉경과,-1.7301038062283738,102.23425907034184,True,1,False,,False,,검증
대한광통신,010170.KQ,2019-03-28 00:00:00+09:00,엔하5터치,롱,4050.0,4270.0,5,5봉경과,5.432098765432099,131.00889688099147,True,1,False,,False,,검증
대한광통신,010170.KQ,2019-04-08 00:00:00+09:00,엔하4터치,롱,4230.0,4365.0,5,5봉경과,3.1914893617021276,-86.33880250576956,False,1,False,,False,,검증
대한광통신,010170.KQ,2019-08-02 00:00:00+09:00,엔하4터치,롱,3615.0,3430.0,5,5봉경과,-5.117565698478561,92.50502212477372,True,1,False,,False,,검증
대한광통신,010170.KQ,2019-08-05 00:00:00+09:00,엔하5터치,롱,3255.0,3450.0,5,5봉경과,5.990783410138248,72.85003799649664,True,1,False,,False,,검증
대한광통신,010170.KQ,2019-11-15 00:00:00+09:00,엔하4터치,롱,3505.0,3290.0,5,5봉경과,-6.134094151212553,-2.107749656552606,False,1,False,,False,,검증
대한광통신,010170.KQ,2019-11-21 00:00:00+09:00,엔하5터치,롱,3290.0,3340.0,5,5봉경과,1.5197568389057752,78.7616455473087,True,1,False,,False,,검증
대한광통신,010170.KQ,2019-11-28 00:00:00+09:00,엔하4터치,롱,3340.0,3250.0,5,5봉경과,-2.694610778443114,-71.20759186103342,False,1,False,,False,,검증
대한광통신,010170.KQ,2019-12-02 00:00:00+09:00,엔하5터치,롱,3240.0,3380.0,5,5봉경과,4.320987654320987,100.96671057196065,True,1,False,,False,,검증
대한광통신,010170.KQ,2020-01-31 00:00:00+09:00,엔하4터치,롱,2695.0,2990.0,5,5봉경과,10.946196660482375,140.5580876081649,True,1,False,,False,,검증
대한광통신,010170.KQ,2020-02-03 00:00:00+09:00,엔하5터치,롱,2650.0,3050.0,5,5봉경과,15.09433962264151,129.87015284323678,True,1,False,,False,,검증
대한광통신,010170.KQ,2020-03-12 00:00:00+09:00,엔하4터치,롱,2170.0,1375.0,5,5봉경과,-36.63594470046083,-8.159441890575366,False,1,False,,False,,검증
대한광통신,010170.KQ,2020-08-20 00:00:00+09:00,엔하4터치,롱,3115.0,3310.0,5,5봉경과,6.260032102728733,134.4875132439219,True,2,False,,True,-8.0,검증
대한광통신,010170.KQ,2021-03-04 00:00:00+09:00,엔하4터치,롱,3235.0,3165.0,5,5봉경과,-2.1638330757341575,2.3393921882973316,True,1,False,,False,,검증
대한광통신,010170.KQ,2021-03-09 00:00:00+09:00,엔하5터치,롱,3145.0,3435.0,5,5봉경과,9.220985691573928,107.88342700010531,True,1,False,,False,,검증
대한광통신,010170.KQ,2021-08-20 00:00:00+09:00,엔하4터치,롱,2800.0,3055.0,5,5봉경과,9.107142857142856,100.17080009621698,True,1,False,,False,,검증
대한광통신,010170.KQ,2021-11-11 00:00:00+09:00,엔하4터치,롱,2675.0,2575.0,5,5봉경과,-3.7383177570093453,-9.480883409551048,False,1,False,,False,,검증
대한광통신,010170.KQ,2021-11-17 00:00:00+09:00,엔하4터치,롱,2660.0,2830.0,5,5봉경과,6.390977443609022,100.99890234841001,True,1,False,,False,,검증
대한광통신,010170.KQ,2021-11-30 00:00:00+09:00,엔하4터치,롱,2585.0,2720.0,5,5봉경과,5.222437137330754,17.866574211472628,False,1,False,,False,,검증
대한광통신,010170.KQ,2022-01-19 00:00:00+09:00,엔하4터치,롱,2300.0,2045.0,5,5봉경과,-11.08695652173913,-10.061718149920246,False,1,False,,False,,검증
대한광통신,010170.KQ,2022-01-25 00:00:00+09:00,엔하5터치,롱,2045.0,2185.0,5,5봉경과,6.845965770171149,108.74386697342675,True,1,False,,False,,검증
대한광통신,010170.KQ,2022-02-11 00:00:00+09:00,엔하4터치,롱,2050.0,2000.0,5,5봉경과,-2.4390243902439024,40.94486895404643,True,1,False,,False,,검증
대한광통신,010170.KQ,2022-02-14 00:00:00+09:00,엔하5터치,롱,1985.0,2000.0,5,5봉경과,0.7556675062972292,58.642850679115526,True,1,False,,False,,검증
대한광통신,010170.KQ,2022-02-24 00:00:00+09:00,엔하4터치,롱,1930.0,2165.0,5,5봉경과,12.176165803108809,75.49931476112667,True,1,False,,False,,검증
대한광통신,010170.KQ,2023-04-25 00:00:00+09:00,엔하4터치,롱,2025.0,1998.0,5,5봉경과,-1.3333333333333335,53.76179856492088,True,1,False,,False,,검증
대한광통신,010170.KQ,2023-05-10 00:00:00+09:00,엔하4터치,롱,1960.0,1990.0,5,5봉경과,1.530612244897959,45.54202365319401,True,1,False,,False,,검증
대한광통신,010170.KQ,2023-09-12 00:00:00+09:00,엔하4터치,롱,1636.0,1839.0,5,5봉경과,12.408312958435207,122.63074074239039,True,1,False,,False,,검증
대한광통신,010170.KQ,2023-09-22 00:00:00+09:00,엔하4터치,롱,1642.0,1507.0,5,5봉경과,-8.221680876979294,-76.47282237157843,False,1,False,,False,,검증
대한광통신,010170.KQ,2023-09-27 00:00:00+09:00,엔하4터치,롱,1620.0,1491.0,5,5봉경과,-7.962962962962964,29.461086406447425,True,1,False,,False,,검증
대한광통신,010170.KQ,2023-10-16 00:00:00+09:00,엔하4터치,롱,1423.0,1320.0,5,5봉경과,-7.238229093464511,-56.8465698499696,False,1,False,,False,,검증
대한광통신,010170.KQ,2023-10-20 00:00:00+09:00,엔하4터치,롱,1315.0,1314.0,5,5봉경과,-0.07604562737642585,19.410816673986773,True,1,False,,False,,검증
대한광통신,010170.KQ,2024-03-05 00:00:00+09:00,엔하4터치,롱,1133.0,1073.0,5,5봉경과,-5.29567519858782,48.32033431001921,True,1,False,,False,,검증
대한광통신,010170.KQ,2024-03-06 00:00:00+09:00,엔하5터치,롱,1080.0,1116.0,5,5봉경과,3.3333333333333335,96.5389788656799,True,1,False,,False,,검증
대한광통신,010170.KQ,2024-03-15 00:00:00+09:00,엔하5터치,롱,1061.0,1144.0,5,5봉경과,7.822808671065033,42.632239519009985,False,1,False,,False,,검증
대한광통신,010170.KQ,2024-03-19 00:00:00+09:00,엔하5터치,롱,1041.0,1105.0,5,5봉경과,6.147934678194044,88.6671925308487,True,1,False,,False,,검증
대한광통신,010170.KQ,2024-09-09 00:00:00+09:00,엔하4터치,롱,917.0,989.0,5,5봉경과,7.851690294438386,123.44459216512169,True,1,False,,False,,검증
대한광통신,010170.KQ,2024-11-15 00:00:00+09:00,엔하4터치,롱,773.0,713.0,5,5봉경과,-7.761966364812419,26.969279883817777,True,2,False,,True,-4.0,검증
대한광통신,010170.KQ,2024-11-28 00:00:00+09:00,엔하4터치,롱,780.0,724.0,5,5봉경과,-7.179487179487179,-92.67801488927837,False,1,False,,False,,검증
대한광통신,010170.KQ,2025-03-20 00:00:00+09:00,엔하4터치,롱,492.0,508.0,5,5봉경과,3.2520325203252036,64.04790503428158,True,1,False,,False,,검증
대한광통신,010170.KQ,2026-07-28 00:00:00+09:00,엔하4터치,롱,8450.0,10180.0,5,5봉경과,20.473372781065088,106.94314527530534,True,1,False,,False,,검증
두산에너빌리티,034020.KS,2001-09-13 00:00:00+09:00,엔하4터치,롱,4900.9013671875,4356.35595703125,5,5봉경과,-11.111127716262335,144.3801424624171,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2001-09-17 00:00:00+09:00,엔하5터치,롱,3684.751708984375,4301.9013671875,5,5봉경과,16.74874474441127,60.08245141296037,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2002-05-28 00:00:00+09:00,엔하4터치,롱,4982.6728515625,5038.03662109375,5,5봉경과,1.1111259193725445,100.06573662820081,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2002-06-07 00:00:00+09:00,엔하4터치,롱,5013.43017578125,6212.962890625,3,MA50복귀,23.926387179748147,40.79142380690399,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2002-06-26 00:00:00+09:00,엔하4터치,롱,4096.8642578125,4355.22509765625,5,5봉경과,6.30630705791801,103.13608057772522,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2002-06-27 00:00:00+09:00,엔하5터치,롱,3936.9267578125,4416.73974609375,5,5봉경과,12.187501007711193,136.48805485538128,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2002-10-10 00:00:00+09:00,엔하4터치,롱,3137.23828125,3260.267578125,5,5봉경과,3.9215796138373094,97.01698144897767,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2003-01-10 00:00:00+09:00,엔하4터치,롱,3305.2021484375,3405.931396484375,5,5봉경과,3.0475971974813616,60.60550373807771,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2003-01-27 00:00:00+09:00,엔하4터치,롱,3242.24560546875,3210.767578125,5,5봉경과,-0.9708711545681635,21.60126573475421,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2003-02-03 00:00:00+09:00,엔하4터치,롱,3210.767578125,3160.40234375,5,5봉경과,-1.568635323158829,-17.10549881589334,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2003-03-10 00:00:00+09:00,엔하4터치,롱,2895.986572265625,3034.490234375,5,5봉경과,4.78260719285791,69.44871003818027,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-07-02 00:00:00+09:00,엔하4터치,롱,58285.578125,55999.87890625,5,5봉경과,-3.921551938368116,16.696769197589376,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-07-16 00:00:00+09:00,엔하4터치,롱,58554.5,65613.3125,5,5봉경과,12.055115319915634,13.607425558126394,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-09-01 00:00:00+09:00,엔하4터치,롱,46722.5859375,57075.50390625,5,5봉경과,22.1582726234351,146.4139971484487,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-10-08 00:00:00+09:00,엔하4터치,롱,42285.625,48739.38671875,5,5봉경과,15.262306561035812,153.09794512987907,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-10-10 00:00:00+09:00,엔하5터치,롱,41277.21875,36974.70703125,5,5봉경과,-10.423453539369099,1.6059270460210797,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-10-17 00:00:00+09:00,엔하4터치,롱,36974.70703125,25478.935546875,5,5봉경과,-31.09090620963972,-124.92262689903654,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-10-20 00:00:00+09:00,엔하5터치,롱,38319.2421875,26890.69921875,5,5봉경과,-29.82455371332492,-3.233528495835401,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2008-10-23 00:00:00+09:00,엔하5터치,롱,29747.830078125,32470.51953125,5,5봉경과,9.15256489624473,151.24307666639785,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2009-06-29 00:00:00+09:00,엔하4터치,롱,41636.15234375,43195.8125,5,5봉경과,3.7459276817256635,87.43789332591953,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2009-07-13 00:00:00+09:00,엔하4터치,롱,40144.30078125,43060.18359375,5,5봉경과,7.263503799428254,78.48176397154987,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2009-11-27 00:00:00+09:00,엔하4터치,롱,36753.73828125,38584.640625,5,5봉경과,4.981540461923675,31.852297656359724,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2009-12-01 00:00:00+09:00,엔하4터치,롱,37296.2265625,41500.53125,5,5봉경과,11.272734737533142,132.1164055950356,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2010-05-03 00:00:00+09:00,엔하4터치,롱,51159.78515625,49045.18359375,5,5봉경과,-4.13332768314346,19.647938738854968,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-02-14 00:00:00+09:00,엔하4터치,롱,49159.859375,48884.4609375,5,5봉경과,-0.5602099782247394,63.20900561703522,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-02-22 00:00:00+09:00,엔하4터치,롱,47094.3203125,46956.62109375,5,5봉경과,-0.2923902879079268,36.674782849741234,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-03-09 00:00:00+09:00,엔하4터치,롱,46061.55078125,40415.7421875,5,5봉경과,-12.257096207121636,-101.37068890671978,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-03-11 00:00:00+09:00,엔하4터치,롱,44753.375,42343.57421875,5,5봉경과,-5.384623575875563,102.40800021537314,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-03-14 00:00:00+09:00,엔하5터치,롱,39933.78515625,44753.375,5,5봉경과,12.068953205643442,135.37987621950612,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2011-06-13 00:00:00+09:00,엔하4터치,롱,35665.0,36835.47265625,5,5봉경과,3.2818523938034487,70.98770677441928,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-04-09 00:00:00+09:00,엔하4터치,롱,40255.62109375,40394.91015625,5,5봉경과,0.3460114605501037,65.37384329073085,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-04-25 00:00:00+09:00,엔하5터치,롱,37330.47265625,37887.64453125,5,5봉경과,1.4925390313982974,85.7585423360175,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-05-10 00:00:00+09:00,엔하4터치,롱,37539.41015625,36425.06640625,5,5봉경과,-2.9684636635519195,-22.23116671933253,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-10-15 00:00:00+09:00,엔하4터치,롱,37051.88671875,35798.25,5,5봉경과,-3.383462570384036,17.578968220967003,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-10-26 00:00:00+09:00,엔하5터치,롱,34474.96875,31828.40234375,5,5봉경과,-7.676776809986231,-18.89435410052308,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2012-11-30 00:00:00+09:00,엔하5터치,롱,28311.26171875,30156.892578125,5,5봉경과,6.519069611626225,91.41951285259594,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2013-04-16 00:00:00+09:00,엔하4터치,롱,27761.5234375,26699.220703125,5,5봉경과,-3.8265289610873867,50.019339047756525,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2013-04-18 00:00:00+09:00,엔하5터치,롱,26770.041015625,28292.67578125,5,5봉경과,5.6878312765239185,122.59697325696104,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2013-11-21 00:00:00+09:00,엔하4터치,롱,26132.658203125,26982.50390625,5,5봉경과,3.252044612221552,19.47335917967452,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2013-12-04 00:00:00+09:00,엔하4터치,롱,25920.201171875,23724.7734375,5,5봉경과,-8.46994866983198,-22.190380395087963,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2013-12-10 00:00:00+09:00,엔하5터치,롱,24468.3828125,23299.8515625,5,5봉경과,-4.775678306794514,44.13427098254944,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-07-31 00:00:00+09:00,엔하4터치,롱,21931.873046875,20773.755859375,5,5봉경과,-5.280521116572013,12.403627474584539,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-08-06 00:00:00+09:00,엔하5터치,롱,20809.94921875,21027.09375,5,5봉경과,1.0434649742169977,51.834269139072106,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-08-11 00:00:00+09:00,엔하5터치,롱,20375.65234375,20267.080078125,5,5봉경과,-0.5328529550530111,28.343526012474257,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-08-21 00:00:00+09:00,엔하5터치,롱,19688.021484375,20846.138671875,5,5봉경과,5.882344187906927,92.87361328616456,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-09-02 00:00:00+09:00,엔하4터치,롱,20049.931640625,19905.16796875,5,5봉경과,-0.7220157877330667,-65.97695967350698,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-09-30 00:00:00+09:00,엔하4터치,롱,18855.623046875,17407.97265625,5,5봉경과,-7.677552669705727,8.092258233152286,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-10-01 00:00:00+09:00,엔하5터치,롱,17914.65234375,17371.783203125,5,5봉경과,-3.0303079859341744,75.33077302363178,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-10-21 00:00:00+09:00,엔하5터치,롱,16539.3828125,16539.3828125,5,5봉경과,0.0,-9.895865960453389,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-10-28 00:00:00+09:00,엔하4터치,롱,16539.3828125,15851.7529296875,5,5봉경과,-4.1575304871280245,-89.41770407533261,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2014-11-04 00:00:00+09:00,엔하4터치,롱,15851.7529296875,16865.10546875,5,5봉경과,6.392684415139173,76.35392091633952,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-06-15 00:00:00+09:00,엔하4터치,롱,18439.498046875,17842.26953125,5,5봉경과,-3.2388545182021056,53.6475341005845,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-07-24 00:00:00+09:00,엔하4터치,롱,15080.0751953125,15005.421875,5,5봉경과,-0.4950460746754451,17.819580644521373,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-08-10 00:00:00+09:00,엔하4터치,롱,14258.8828125,14184.228515625,5,5봉경과,-0.5235634366077725,-18.71420939200669,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-08-17 00:00:00+09:00,엔하4터치,롱,14184.228515625,12653.826171875,5,5봉경과,-10.789464806380876,-101.4581974830708,False,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-08-19 00:00:00+09:00,엔하4터치,롱,14034.921875,13960.2685546875,5,5봉경과,-0.531911192505302,63.77392575243712,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-08-21 00:00:00+09:00,엔하5터치,롱,12915.115234375,13848.287109375,5,5봉경과,7.225424303735675,129.67298129895184,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2015-09-07 00:00:00+09:00,엔하4터치,롱,14632.15234375,16423.84375,3,MA50복귀,12.244893055773206,112.91754570181725,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2016-01-14 00:00:00+09:00,엔하4터치,롱,12881.337890625,11756.16015625,5,5봉경과,-8.734944645725824,70.49974739650435,True,1,False,,False,,학습
두산에너빌리티,034020.KS,2016-01-15 00:00:00+09:00,엔하5터치,롱,11368.1689453125,11911.3583984375,5,5봉경과,4.7781613357265975,105.27680876414625,True,1,False,,False,,학습
